,0,1,2,3,4,5
7628,ULTRA SERVICIO COLINAS SA DE CV,"MANUEL JOSE CLOUTHIER NO. 309, COLONIA COLINAS DEL PARQUE, CP 78294",6867,2014-08-14,16,11
7629,"ESTACION MORALES SAUCITO, S.A. DE C.V.","AV. MORALES SAUCITO NUM. 2425, COLONIA FRACCION DE LA LOMA, CP 78147",10490,2014-08-14,12,0
7630,"COMBURED, S. A. DE C. V.","SIRCONO # 1090, COLONIA FRACC. VALLE DORADA, CP 78399",11106,2014-08-14,16,0
7631,"SUPER ESTACION DE ALBA, S.A. DE C.V.","PROL MU#OZ N 401, COLONIA FRACCIONAMIENTO MU#OZ, CP 78160",2276,2014-08-13,24,0
7632,"SERVICIO SANTA MARIA DEL RIO, SA DE CV","KM-377-740 CARRETERA MEXICO, PIEDRAS NEGRAS, COLONIA , CP ",2937,2014-08-13,40,0
7633,"SERVICIO SANTA GERTRUDIS, SA DE CV","CARR. VILLA JUÁREZ-CERRITOS KM. 11, COLONIA Sin Colonia, CP 74960",3479,2014-08-13,10,0
7634,GASOLINAS FARI DE SINALOA S.A. DE C.V.,"AV AZTLAN N 3066, COLONIA INDUSTRIAL EL PALMITO, CP 80160",4154,2016-11-30,16,0
7635,"AGRICOLA Y COMERCIAL SAN KISSTOLO, S.A. DE C.V.","CARR. EL DORADO NO.12501 SUR, COLONIA Sin Colonia, CP 80155",4310,2016-11-30,20,0
7636,"GASOLINERA SANALONA, S.A. DE C.V.","BOULEVARD FRANCISCO I. MADERO OTE 2587, COLONIA MIGUEL HIDALGO, CP 80090",3430,2016-11-29,16,0
7637,"EXPRESS LOS BECOS, S. A. DE C. V.","CARRET. INTERNACIONAL MEXICO-NOGALES NO. 10051 SUR, COLONIA Sin Colonia, CP 80430",3675,2016-11-29,10,0
7638,"SERVICOM DE LA COSTA DEL PACIFICO, S.A. DE C.V.","AUTOP.MAZATLAN-CULIACAN KM.179+800 SIND.DE C.RICA, COLONIA Sin Colonia, CP 80430",4006,2016-11-29,28,0
7639,"SERVICIOS PABA, S.A. DE C.V.","BLVD DIEGO VALADEZ PTE 1320, COLONIA DESARROLLO URBANO TRES RIOS, CP 80027",4037,2016-11-29,24,0
7640,EL RAYO SERVICIOS S.A.DE C.V.,"AV NICOLAS BRAVO N 528 SUR, COLONIA ALMADA, CP 80200",1311,2016-11-28,10,0
7641,"SERVICIO  SAN RAMON, S.A. DE C.V.","BL EMILIANO ZAPATA N 876, COLONIA ALMADA, CP 80200",1317,2016-11-28,12,0
7642,ASOCIACION AGRICULTORES DEL RIO SAN LORENZO,"CARR. INTERNAC.EST.OBISPO SIND.EMILIANO ZAPATA, COLONIA Sin Colonia, CP 80484",3345,2016-11-28,10,1
7643,"SERVICIO INSURGENTES DE MAZATLAN, S.A. DE C.V.","AVENIDA MUNICH NO. 1404, COLONIA JARIPILLO, CP 82140",9990,2016-11-25,8,0
7644,"PETROPLAZAS, S.A. DE C.V.","AVE. MANUEL J. CLOUTHIER S/N, COLONIA EL CONCHI, CP 82198",10761,2016-11-25,8,0
7645,"OPERADORA DE GASOLINERAS, S.A. DE C.V.","AVENIDA UNIVERSIDAD NO.2014, COLONIA INSURGENTES, CP 82018",10863,2016-11-25,8,0
7646,ALVAREZ MORENO KARLA LIZBETH,"CARRETERA INTERNACIONAL AL NORTE NO. 3300, COLONIA CORREDOR DE ABASTOS, CP 82159",6665,2016-11-24,14,0
7647,"AUTOSERVICIO RUSHER, S.A. DE C.V.","CARRETERA INTERNACIONAL AL SUR No. 1800, COLONIA URIAS, CP 82070",7909,2016-11-24,14,0
7648,"PETROPLAZAS, S.A. DE C.V.","AV. MARINA MAZATLAN No. 2216 , COLONIA col. MARINA , CP 82102",9326,2016-11-24,16,0
7649,"GASOLINERA RAFAEL BUELNA,S.A. DE C.V.","AV. RAFAEL BUELNA Y AV. LA MARINA S/N, COLONIA FRANCISCO VILLA, CP 82127",9542,2016-11-24,20,0
7650,"OPERADORA DE GASOLINERAS, S.A. DE C.V.","LUIS DONALDO COLOSIO No. 18900, COLONIA FLORES MAGON, CP 82190",5414,2016-11-23,16,0
7651,RAMIRO CARO ARMENTA,"AV. MANUEL J. CLOUTHIER  NO.4321, COLONIA INF. EL CONCHI, CP 80500",6499,2016-11-23,8,0
7652,"PETROPLAZAS, S.A. DE C.V.","AV. CAMARON SABALO   No. 4709, COLONIA SABALO COUNTRY, CP 82110",6517,2016-11-23,14,0
7653,"SERVICIOS CHACHALACAS, S.A. DE C.V.","BENEMERITO DE LAS AMERICAS Y RIO CHACHALACAS No. 1401, COLONIA FRACC. TELLERIA, CP 82017",6591,2016-11-23,16,0
7654,"SERVICIO INSURGENTES DE MAZATLAN,S.A. DE C.V.","AV INSURGENTES N S/N, COLONIA LOPEZ MATEOS, CP 82140",1763,2016-11-22,36,0
7655,"GASOLINERA VENADILLO, S. A.DE C.V.","CARR. MEXICO-NOGALES KM.1206, COLONIA , CP ",1766,2016-11-22,18,0
7656,"SERVICOM DE LA COSTA DEL PACIFICO, SA DE CV","CARRETERA INTERNACIONAL TEPIC. MAZATLAN KM 279+000, COLONIA EL CASTILLO, CP 82090",3996,2016-11-22,30,0
7657,"OPERADORA DE GASOLINERAS, S.A. DE C.V.","AV RAFAEL BUELNA N S/N, COLONIA FRANCISCO VILLA, CP 82110",4025,2016-11-22,26,0
7658,"ACCESORIOS Y REFACCIONES BEGCAL, SA DE CV","AV EMILIO BARRAGAN N S/N, COLONIA GABRIEL LEYVA, CP 82000",1760,2016-11-21,24,0
7659,"SERVICIO GUZMAN Y GONZALEZ,S.A.DE C.V.","AV MIGUEL ALEMAN N S/N, COLONIA CENTRO, CP 82000",1762,2016-11-21,14,0
7660,"MULTISERVICIOS AUTOMOTRICES ARZA, S.A. DE C.V.","AV JUAN CARRASCO N 2 NORTE, COLONIA CENTRO, CP 82000",1768,2016-11-21,12,0
7661,"SERVICIO EL RECREO, S.A. DE C.V.","CARRETERA ROSARIO-AGUAVERDE KM.18, COLONIA EJIDO CAJON DE AGUA NO.2, CP 82872",6700,2016-09-16,10,2
7662,"PETROPLAZAS, S.A. DE C.V.","MINEROS S/N ESQ. GABRIEL LEYVA, COLONIA EL PANTEON ROSARIO, CP 82807",11864,2016-09-16,12,0
7663,"GASOLINERA SANTA IRENE, S.A. DE C.V.","AV. LUIS DONALDO COLOSIO MURRIETA NO. 14101, COLONIA FRACC. SANTA LAURA, CP 82136",6265,2016-09-15,15,0
7664,"GASOLINERA Y SERVICIOS MAZATLAN, S.A. DE C.V.","AV. DEL DELFIN Y BICENTENARIO JUAREZ NO. 610, COLONIA FRANCISCO VILLA, CP 82190",9830,2016-09-15,12,0
7665,"OPERADORA DE GASOLINERAS, S.A. DE C.V.","CARRETERA INTERNACIONAL AL NORTE NO. 3024, COLONIA ISLA RESIDENCIAL, CP 82157",11476,2016-09-15,14,0
7666,"SERVICIOS SINALOENSES, SA DE CV","BLVD. PEDRO INFANTE CRUZ NO. 1885, COLONIA DESARROLLO URBANO TRES RIOS, CP 80020",4120,2016-09-14,16,0
7667,"GRUPO INMOBILIARIO EL COMEDERO, S.A. DE C.V.","SIERRA MOJADA NO. 75, COLONIA SIERRA MOJADA, CP 80706",10072,2016-09-14,12,2
7668,"SERVICIOS GASOLINEROS MARALAGO, S.A. DE C.V.","CARRETERA A IMALA NO. 2771, COLONIA , CP ",12058,2016-09-14,14,0
7669,"PETROECONOMIC, S.A. DE C.V.","BLVD. CONQUISTADORES NO. 1187 NTE, COLONIA FRACC. LA CONQUISTA, CP 80058",12763,2016-09-14,8,0
7670,"ESTACION ESCOBEDO, S.A. DE C.V.","AV. VICENTE GUERRERO 98, COLONIA CENTRO, CP 80450",5150,2016-09-13,14,0
7671,"SERVICIOS SINALOENSES, S.A. DE C.V.","AV. INSURGENTES ACERA PTE. # 791 SUR, COLONIA CENTRO SINALOA, CP 80200",7073,2016-09-13,8,0
7672,"GASOLINERA SURUTATO, S. A. DE C. V.","ACCESO AL POBLADO DE SURUTATO S/N, COLONIA , CP ",7583,2016-09-13,6,0
7673,"SERVICIOS MODERNOS DE VILLA JUAREZ, S.A. DE C.V.","CARRT. LA 20 PROLONG. EMILIANO ZAPATA S/N, COLONIA , CP ",9187,2016-09-13,10,0
7674,"GASOLINERA PERICOS, S. DE R.L . DE C.V.","AV. REFORMA Y C.ANGEL FLORES S/N, COLONIA SIN COLONIA, CP 80900",1334,2016-09-12,8,0
7675,"ABASTECEDORA DE SERVICIOS DEL VALLE, SA DE CV","BLVD. FRANCISCO LABASTIDA OCHOA NO. 347, COLONIA MAGISTERIO, CP 81470",3824,2016-09-12,20,0
7676,"SERVICIO SERGAPAC, S.A. DE C.V.","CARRETERA EL DORADO NO. 395 SUR, COLONIA LOS CUARTOS, CP 08450",6500,2016-09-12,12,0
7677,"SERVICIO GMV, SA DE CV","KM 140 MARGEN IZQUIERDO TRAMO CULIACAN-LOS MOCHIS, COLONIA Sin Colonia, CP 81490",1744,2016-09-10,20,0
7678,KILLER HUMBERTO LOPEZ GAXIOLA,"KM 16.5 CARRT.INT.MEX-TIJUANA,TRAMO GUAMUCHIL-GUASAVE, COLONIA , CP ",4999,2016-09-10,0,0
7679,GASOLINERA COSTA AZUL SA DE CV,"PRINCIPAL COSTA AZUL S/N, COLONIA POBLADO COSTA AZUL, CP 81666",6983,2016-09-10,4,0
7680,MARIA CELIDA URIAS BELTRAN,"CARRETERA LA REFORMA-EL GATO DE LARA SALIDA NTE, COLONIA , CP ",7276,2016-09-10,8,1
7681,"COMBUSTIBLES DE LOS MOCHIS, S.A. DE C.V.","BL ROSENDO G CASTRO N S/N, COLONIA CENTRO, CP 81200",1740,2016-09-09,10,0
7682,"SERVICIOS DEL VALLE DEL FUERTE, S.A.DE C.V.","AV.ALVARO OBREGON 1201 PTE., COLONIA JARDINES DEL SOL, CP 81200",5094,2016-09-09,24,0
7683,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.","BLVD. CENTENARIO NO.1690, COLONIA JARDINES DEL COUNTRY, CP 81248",9823,2016-09-09,14,0
7684,HECTOR MEINDERS FIGUEROA,"BLVD. ANTONIO ROSALES NO. 18 SUR, COLONIA FRACC. JORDAN MADERO, CP 81245",12163,2016-09-09,18,0
7685,"SERVICIOS DEL VALLE DEL FUERTE, S. A. DE C. V.","CARRET. LOS MOCHIS-EL FUERTE ENTQ. AV. MIGUEL HGO., COLONIA , CP ",4536,2016-09-08,15,0
7686,"SERVICIO AVILA DEL FUERTE SINALOA, S.A. DE C.V.","A. FLORES Y CALLE SIN NOMBRE S/N, COLONIA CENTRO, CP 81800",6729,2016-09-08,0,0
7687,"ESTACION ESCOBEDO, S.A. DE C.V.","AV. VICENTE GUERRERO 98, COLONIA CENTRO, CP 80450",5150,2016-08-25,0,0
7688,"SERVICIOS AUXILIARES DE SINALOA, SA DE CV","BLVD EMILIANO ZAPATA ESQUINA AV. VALLARTA S/N, COLONIA CENTRO, CP 00000",5308,2016-08-25,10,0
7689,SERVICIOS SINALOA S.A. DE C.V.,"BL FRANCISCO I MADERO N 505 ORIENTE, COLONIA CENTRO, CP 80000",1316,2016-08-24,12,12
7690,"SERVICIOS GRUPO AGUILA, S.A. DE C.V.","BL FRANCISCO I MADERO N 4300 ORIENTE, COLONIA EL BARRIO, CP 80080",4257,2016-08-24,16,1
7691,"MASGAS CORPORATIVO, S.A. DE C.V.","CALZADA DR. JESUS KUMATE NO. 4313 SUR, COLONIA PREDIO LOS BARRANCOS, CP 80150",7326,2016-08-24,8,2
7692,"SUPER SERVICIO ABY, S.A. DE C.V.","LIBRAMIENTO NAVOLATO NO 565 OTE., COLONIA Sin Colonia, CP 80370",1331,2016-08-23,14,2
7693,"GASOLINERA Y SERVICIOS AGUILAR, SA DE CV","CARR NAVOLATO ALTATA NO 1288 PTE., COLONIA , CP ",1333,2016-08-23,16,0
7694,"GASOLINERA SURUTATO, S. A. DE C. V.","ACCESO AL POBLADO DE SURUTATO S/N, COLONIA , CP ",7583,2016-08-22,0,0
7695,"SERVICIO CARBONERAS, S.A. DE C.V.","CARRRETERA LEON FONSECA GUASAVE S/N, COLONIA CARBONERAS, CP 81101",7946,2016-08-19,6,1
7696,"AUTO SERVICIO GUASAVITO, S.A DE C.V.","CARRETERA MOCHIS-CULIACAN KM. 143.5+863, COLONIA , CP ",8647,2016-08-19,14,2
7697,"GASOLINERA OCORO, S.A. DE C.V.","CARRT. A LEON FONSECA KM 0+800 ACERA PTE. # 800, COLONIA , CP ",6473,2016-08-18,10,1
7698,"GASOLINERA LOS DOS VALLES, S.A. DE C.V.","BLVD. COLOSIO S/N, ESQ. AV. 20 DE NOVIEMBRE, COLONIA OCORO, CP 81010",6476,2016-08-18,14,0
7699,KILLER HUMBERTO LOPEZ GAXIOLA,"KM 16.5 CARRT.INT.MEX-TIJUANA,TRAMO GUAMUCHIL-GUASAVE, COLONIA , CP ",4999,2016-08-16,0,0
7700,"SERVICIO AVILA DEL FUERTE SINALOA, S.A. DE C.V.","A. FLORES Y CALLE SIN NOMBRE S/N, COLONIA CENTRO, CP 81800",6729,2016-08-13,0,0
7701,IRENE GUADALUPE NAVIDAD CARDENAS,"SANTA ROSA NO.3620, COLONIA BUROCRATA, CP 82173",8447,2016-07-16,8,1
7702,"MOMU, S.A. DE C.V.","AV MANUEL J CLOUTHIER ESQ COSTA DEL PACIFICO 4444, COLONIA COSTA DORADA, CP 82139",11078,2016-07-16,18,2
7703,"OPERADORA DE GASOLINERAS, S.A. DE C.V."," AVE. JUAN PABLO II Y AVE. INSURGENTES MANZ 472 CUAR 16  , COLONIA OLIMPICA, CP 8215",11160,2016-07-16,20,0
7704,"NAFTA Y LUBRIFICANTES, S.C. DE R.L. DE C.V.","CARRETERA INTERNACIONAL AL NORTE km 10.28 , COLONIA , CP ",11198,2016-07-16,20,0
7705,"GAS PLUS UNIVERSITARIOS, S.A. DE C.V.","BLVD. UNIVERSITARIOS NO. 151 PTE., COLONIA TIERRA BLANCA, CP 80030",4139,2016-07-15,20,1
7706,ADOLFO AGUILAR SALAZAR,"BL UNIVERSITARIOS N 251 OTE, COLONIA IGNACIO ALLENDE, CP 80010",4432,2016-07-15,16,2
7707,"GASOLINERA UDI, S.A. DE C.V.","CONSTITUYENTE ANTONIO ANCONA S/N, COLONIA DIAZ ORDAZ, CP 80180",11397,2016-07-15,8,1
7708,YSYGUIEL PE%A CHAIDEZ,"CARRT. INTERNACIONAL # 42000 SUR, COLONIA Sin Colonia, CP 80440",2957,2016-07-14,12,2
7709,"SERVICIOS RANCHEZ, S.A. DE C.V.","CARR.ELDORADO-CULIACAN KM.40, COLONIA Sin Colonia, CP 80450",3306,2016-07-14,10,1
7710,"CENTRO DE SERVICIOS SANTA FE, S.A. DE C.V.","AUTOPISTA BENITO JUAREZ NO 9500, COLONIA Sin Colonia, CP 80130",3693,2016-07-14,20,2
7711,"SERVICIO MODELO DE CULIACAN,S.A. DE C.V.","BL FRANCISCO I MADERO N 650 ORIENTE, COLONIA CENTRO, CP 80000",1309,2016-07-13,16,4
7712,GRUPO GASOSIN SA DE CV,"AV NICOLAS BRAVO N 166 SUR, COLONIA ALMADA, CP 80200",1310,2016-07-13,16,2
7713,SERVICIOS CHACHALACAS SA DE CV,"AVE. ALVARO OBREGON ESQ.GUILLERMO BATIZ P. S/N, COLONIA FRANCCIONAMIENTO MONTE BELLO, CP 80227",7246,2016-07-13,16,0
7714,"MASGAS CORPORATIVO, S.A. DE C.V.","CALZADA DR. JESUS KUMATE NO. 4313 SUR, COLONIA PREDIO LOS BARRANCOS, CP 80150",7326,2016-07-13,0,0
7715,"AAS LA PALMA, S.A. DE C.V.","CARRT. CAIMANCITO-CULIACAN # 363 OTE. Y AV. DEMOCR, COLONIA , CP ",5983,2016-07-12,10,2
7716,SERVICIO ALCANFORES SA DE CV,"AVENIDA LIC. BENITO JUAREZ NO 346, COLONIA CENTRO, CP 80370",9316,2016-07-12,12,2
7717,"MAYGAS, S.A. DE C.V.","AVENIDA RAMON ROSS NO. 1149 SUR, COLONIA LA ARROCERA, CP 80323",11071,2016-07-12,12,1
7718,"SERVIAVILAS, S.A. DE C.V.","CARR 500 PREDIO LAS BOGAS, COLONIA EJIDO EL GATO DE LARA, CP 81660",2966,2016-07-11,10,6
7719,KILLER HUMBERTO LOPEZ GAXIOLA,"KM 16.5 CARRT.INT.MEX-TIJUANA,TRAMO GUAMUCHIL-GUASAVE, COLONIA , CP ",4999,2016-07-11,0,0
7720,ALEJANDRO PEDRO RUIZ TORRES,"CARRETERA INTERNACIONAL KM 1598 SN, COLONIA , CP ",3717,2016-07-10,20,2
7721,AUTOSERVICIO YORY SA DE CV,"CARRT. GUASAVE LAS GLORIAS KM. 7 ESQ. CALLE 300, COLONIA Sin Colonia, CP 81000",4715,2016-07-10,8,1
7722,"SERVICIO JUAN JOSE RIOS, SA DE CV","AL SUR DE LA CALLE FRANCISCO RIVERA ROJO Y VICTOR SOTO DE RUIZ CORTINEZ NO., COLONIA CENTRO, CP 81121",1743,2016-07-09,11,0
7723,"ABASTECEDORA DE SERVICIOS DEL VALLE, S.A. DE C.V.","AV VICENTE GUERRERO NO. 813, COLONIA CENTRO, CP 81000",1750,2016-07-09,12,1
7724,MARIA CELIDA URIAS BELTRAN,"CA LUIS ECHEVERRIA ALVAREZ No. 3435, COLONIA CENTRO, CP 81000",3435,2016-07-09,8,1
7725,"SERVICIOS MESASECA, S.A. DE C.V.","BLVD. EJIDO CHIHUAHUITA NO. 117 SUR, COLONIA FRACC. VILLA OWEN, CP 81257",12270,2016-07-08,14,2
7726,"COMBUSTIBLES VELARDE ESPINOZA, S.A. DE C.V.","IGNACIO ALLENDE 127 SUR, COLONIA CENTRO, CP 81200",12330,2016-07-08,24,1
7727,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.","BLVD. SOLIDARIDAD NO. 4731 SUR, COLONIA EJIDO RICARDO FLORES MAGON, CP 81364",12390,2016-07-08,10,1
7728,"AHOME GASOLINERA, S.A. DE C.V.","BLVD. AGUSTINA RAMIREZ PTE. NO.1429, COLONIA FRAC. SANTA CECILIA, CP 81271",12566,2016-07-08,18,2
7729,"ESTACION DE SERVICIOS EL TREBOL, S.A. DE C.V.","CARRETERA MOCHIS SAN BLAS- KM. 530, COLONIA , CP ",10941,2016-07-07,20,1
7730,"ESTACION DE SERVICIOS EL TREBOL, S.A. DE C.V.","BLVD. R. G. CASTRO NO. 2239, COLONIA EJIDO JIQUILPAN, CP 81260",11821,2016-07-07,18,2
7731,HECTOR MEINDERS FIGUEROA,"BLVD. ANTONIO ROSALES NO. 18 SUR, COLONIA FRACC. JORDAN MADERO, CP 81245",12163,2016-07-07,0,0
7732,JORGE JOSE MAGALLANES HERNANDEZ,"CARRETERA LOS MOCHIS HIGUERA DE ZARAGOZA KM. 27 MA, COLONIA , CP ",9892,2016-07-06,4,1
7733,"GASOLINERA SIERRA DE CAMAYECA, S.A. DE C.V.","CARRETERA INTERNACIONAL KM. 19.5  NO. 15, COLONIA , CP ",9917,2016-07-06,16,2
7734,"SERVICIOS DEL VALLE DEL FUERTE, S. A. DE C. V.","CARRETERA KM 11, COLONIA , CP ",7358,2016-07-04,10,2
7735,"ESTACIONES DEL VALLE, S.A. DE C.V.","CARRETERA INTERNACIONAL KM. 40.800, COLONIA , CP ",8336,2016-07-04,17,0
7736,"HIDROCARBUROS BORJA, S.A. DE C.V.","ANGEL FLORES NO. 983 NTE., COLONIA CENTRO, CP 81200",9883,2016-07-04,14,2
7737,"GASOLINERA GUADALAJARA, S.A. DE C.V.","CARRETERA INTERNACIONAL AL SUR TEPIC-MAZATLAN KM. 273, COLONIA , CP ",9561,2016-05-28,14,2
7738,"PETROMAR DEL PACIFICO, S.A. DE C.V.","MUNICH NO. 2000 ESQ. JACARANDAS, COLONIA LAS MAÑANITAS, CP 82139",11138,2016-05-28,8,8
7739,"PETROMAR DEL PACIFICO, S.A.DE C.V.","AV. INSURGENTES NO. 1000 ESQ. CON BENITO JUAREZ  , COLONIA OLIMPICA, CP 82150",11248,2016-05-28,8,8
7740,"GASOLINERA Y SERVICIOS MAZATLAN, S.A. DE C.V.","CARRETERA INTERNACIONAL KM 1192.5, COLONIA NIÑOS HEROES, CP 82190",5432,2016-05-27,22,3
7741,"PETROMAR DEL PACIFICO, S.A. DE C.V.","AVE. LIBRAMIENTO NO. 2 ESQUINA CALLE SAN LUIS S/N, COLONIA FRACC. LOMAS DE SAN JORGE, EL CONCH, CP 82139",10074,2016-05-27,8,8
7742,"GASOLINERA LA SIRENA, S.A. DE C.V.","CARRETERA  INTERNACIONAL MAZATLAN – TEPIC 1901, COLONIA , CP ",10423,2016-05-27,16,2
7743,"GASOLINERA Y SERVICIOS MAZATLAN, S.A. DE C.,V.","AV. LUIS DONALDO COLOSIO MURRIETA NO. 20703, COLONIA NI#OS HEROES, CP 82190",1767,2016-05-26,27,3
7744,"GASOLINERA BLANCARTE, S.A. DE C.V.","LIC. BENITO JUAREZ S/N , COLONIA LAVEAGA, CP 82900",1779,2016-05-26,8,2
7745,"AUTOSERVICIO LA CURVA,  S.A. DE C.V.","AUTP.CUATRO CARRILES NAVOLATO-CULIACAN NO.597 PTE., COLONIA Sin Colonia, CP 80670",4599,2016-05-26,10,0
7746,GENERAL DE COMBUSTIBLES DE LA COSTA SA DE CV,"CARRETERA NAVOLATO-ALTATA KM 11.5, COLONIA , CP ",8723,2016-05-26,16,3
7747,"GENERAL DE COMBUSTIBLES, S.A. DE C.V.","CARRETERA CULIACAN – NAVOLATO 927 OTE, COLONIA SN, CP 80370",6675,2016-05-25,22,4
7748,"AS TURBO, S.A.DE C.V.","MANUEL J. CLOUTHIER NO. 200 SUR, COLONIA RENATO VEGA ALVARADO, CP 80199",11038,2016-05-25,8,8
7749,"MULTISERVICIOS 3M, S.A. DE C.V.","BOULEVARD PASEO DE LOS GANADEROS #5271 PTE., COLONIA EJIDO LAS FLORES, CP 80104",11124,2016-05-25,18,6
7750,"MULTISERVICIOS 3M, S.A. DE C.V.","CARRETERA NAVOLATO-CULIACAN 813 OTE KM 0.10, COLONIA , CP ",12514,2016-05-25,20,6
7751,"MASGAS CORPORATIVO, S.A. DE C.V.","CALZADA DR. JESUS KUMATE NO. 4313 SUR, COLONIA PREDIO LOS BARRANCOS, CP 80150",7326,2016-05-24,0,0
7752,"PETROAGUILA, S.A. DE C.V.","BLVD. ENRIQUE CABRERA NO. 1196 PTE., COLONIA STASE III, CP 80020",7727,2016-05-24,10,2
7753,"PETROAGUILA, SA DE CV","AV. ALVARO OBREGON 1802 SUR, COLONIA FRACC. COLINAS DE SAN MIGUEL, CP 80228",8695,2016-05-24,12,1
7754,BASILIO NICOLAS GATZIONIS LARIGAKIS,"BLVD. EMILIANO ZAPATA 4900 PTE, COLONIA FRACC. SAN RAFAEL, CP 80220",10791,2016-05-24,18,0
7755,"SERVICIO EXPRESS AAA, S.A. DE C.V.","BOULEVARD EMILIANO  ZAPATA  809 PTE., COLONIA INDUSTRIAL BRAVO, CP 80120",7247,2016-05-23,24,10
7756,GASOLINERA SERVICIOS DEL PARQUE SA DE CV,"BOULEVARD FRANCISCO I MADERO NO.693 PTE, COLONIA CENTRO, CP 80000",8536,2016-05-23,12,1
7757,"PETROAGUILA, S.A. DE C.V.","AV. GRAL. NICOLAS BRAVO 885 SUR, COLONIA GUADALUPE, CP 80220",12129,2016-05-23,8,2
7758,"SUPER SERVICIOS, SA DE CV","CL HEROICO COLEGIO MILITAR N 1820 SUR, COLONIA 5 DE MAYO, CP 80330",1308,2016-05-21,24,0
7759,"FAJA DE ORO ABASTOS, SA DE CV","CL HEROICO COLEGIO MILITAR N 3470 SUR, COLONIA FRACCIONAMIENTO DEL MEZQUITILLO, CP 80290",5098,2016-05-21,15,4
7760,"SERVICIOS GRUPO AGUILA, SA DE CV","CA JOSE AGUILAR BARRAZA N 8, COLONIA ALMADA, CP 80200",1315,2016-05-20,28,4
7761,SERVICIOS COSTA RICA S.A. DE C.V.,"AV SAN RAFAEL N 150 SUR, COLONIA VERACRUZ, CP 80430",1320,2016-05-20,20,4
7762,"GASOLINERA SERVICIOS DEL PARQUE, S.A. DE C.V.","AV ALVARO OBREGON N 3742 NORTE, COLONIA 6 DE ENERO, CP 80010",4180,2016-05-20,16,0
7763,"ARIAS AGUILAR, SA DE CV","CARRET. A CULIACANCITO # 11100 ACERA SUR, COLONIA , CP ",4975,2016-05-20,10,4
7764,"GASOLINERA SERVICIOS DEL PARQUE, S.A. DE C.V.","AV ALVARO OBREGON N 171 NORTE, COLONIA GABRIEL LEYVA, CP 80030",1313,2016-05-19,16,2
7765,LOPEZ COVARRUBIAS EDELMIRA,"SALIDA A BADIRAGUATO S/N, COLONIA Sin Colonia, CP 80500",6534,2016-05-19,5,1
7766,"GASOLINERA SURUTATO, S. A. DE C. V.","ACCESO AL POBLADO DE SURUTATO S/N, COLONIA , CP ",7583,2016-05-19,0,0
7767,"SERVICIOS FEGAVE, S.A. DE C.V.","CERRADA NO. 64, COLONIA -, CP 80500",11240,2016-05-19,6,1
7768,"SERVICIOS EL CAMICHIN, SA DE CV","KM. 33.800 TRAMO PERICOS-BADIRAGUATO, COLONIA Sin Colonia, CP 80060",4568,2016-05-18,10,2
7769,MULTISERVICIOS CAIMANERO SA DE CV,"CARRT. MAXIPISTA CULIACAN-LOS MOCHIS KM. 45, COLONIA , CP ",7474,2016-05-17,16,4
7770,"EXACTO COMBUSTIBLES, S.A. DE C.V.","CARRET.BADIRAGUATO KM.11,000, COLONIA , CP ",8519,2016-05-17,6,1
7771,"GRUPO GASOLINERO CARAVI, S.A. DE C.V.","CARRETERA MOCORITO-GUAMUCHIL KM 1, COLONIA , CP ",8543,2016-05-17,10,1
7772,"ESTACION DE SERVICIO MOCORITO, S.A. DE C.V.","CA DR CARLOS SALAZAR N S/N, COLONIA NO HAY, CP 80800",1330,2016-05-16,10,2
7773,"SERVIAVILAS, S.A. DE C.V.","CARR 500 PREDIO LAS BOGAS, COLONIA EJIDO EL GATO DE LARA, CP 81660",2966,2016-05-16,0,0
7774,ADRIANA CARRANZA FAMANIA,"CARRETERA 500, KILOMETRO 0.2, COLONIA TAMAZULA, CP 81170",5567,2016-05-16,10,2
7775,"MULTISERVICIOS EL CAMINANTE, S.A. DE C.V.","KM 110.5 TRAMO CULIACAN-LAS BRISAS, COLONIA , CP ",6059,2016-05-16,0,0
7776,"GASOLINERA LAS 3 G, S. A. DE C. V.","CALLE 9 PTE NO.1798, COLONIA AMPLIACION, CP 81122",10134,2016-05-16,10,1
7777,ROSA HILDELIZA FAMANIA ORTEGA,"AV ANTONIO NORZAGARAY N 573, COLONIA CENTRO, CP 81000",1752,2016-05-14,10,1
7778,JOSE JAIME ARMENTA CERVANTES,"CALLE 500, COLONIA , CP ",3322,2016-05-14,10,4
7779,"GASOLINERA RIO SINALOA, S.A. DE C.V.","BL RAMON F ITURBIDE N 1140 OTE, COLONIA CENTRO, CP 81000",3886,2016-05-14,28,0
7780,FRANCISCO CARRANZA FAMANIA,"CARRT.ESTACION BAMOA KM.4+500 POBLADO S.J.DE PALOS, COLONIA Sin Colonia, CP 81148",4438,2016-05-14,10,2
7781,"SERVICIO JUAN JOSE RIOS, SA DE CV","CARRT. MEXICO-NOGALES KM 1609, COLONIA LOC. JUAN JOSE RIOS, CP 81110",1741,2016-05-13,20,4
7782,ROSA HILDELIZA FAMANIA ORTEGA,"CARR  MEX- NOGALES Y ESTN  NARANJO GUASAVE SIN, COLONIA , CP ",1747,2016-05-13,10,2
7783,"SERVICIOS MESASECA, S.A. DE C.V.","BLVD. ZACATECAS NO. 1487, COLONIA FRACC. SAN RAFAEL, CP 81200",10262,2016-05-13,10,2
